mstar,z5_smf,z6_smf,z7_smf,z7_smf.1,z9_smf,z10_smf
6.13,0.290308072887536,0.774429658191626,0.0674767789351387,0.0674767789351387,0.0409289334381572,0.00399972771697902
6.14,0.285666271633547,0.758894126268492,0.0662144710470064,0.0662144710470064,0.0399968797462819,0.00390864396101603
6.15,0.281098686982233,0.743670215283338,0.0649757725429668,0.0649757725429668,0.039086042190647,0.00381963352485495
6.16,0.276604132287561,0.728751674471535,0.0637602418278413,0.0637602418278413,0.0381959378331241,0.00373264921398431
6.17,0.272181439876627,0.71413237845151,0.0625674455660613,0.0625674455660613,0.0373260947286008,0.00364764490817112
6.18,0.267829460746292,0.699806324709705,0.0613969585271793,0.0613969585271793,0.0364760516747494,0.00356457553700726
6.19,0.263547064264674,0.685767631135988,0.0602483634342709,0.0602483634342709,0.035645357967491,0.00348339705601259
6.2,0.259333137877413,0.672010533608496,0.0591212508151706,0.0591212508151706,0.0348335731620263,0.00340406642328195
6.21,0.25518658681863,0.658529383626937,0.0580152188564922,0.0580152188564922,0.0340402668393064,0.0033265415766638
6.22,0.251106333826508,0.645318645993343,0.0569298732603773,0.0569298732603773,0.0332650183778181,0.0032507814114583
6.23,0.247091318863421,0.632372896539366,0.0558648271039251,0.0558648271039251,0.0325074167305655,0.00317674575862303
6.24,0.243140498840542,0.619686819899149,0.0548197007012503,0.0548197007012503,0.0317670602071272,0.00310439536347489
6.25,0.239252847346845,0.607255207326876,0.0537941214681217,0.0537941214681217,0.0310435562606745,0.00303369186487669
6.26,0.235427354382447,0.595072954558095,0.052787723789132,0.052787723789132,0.0303365212798383,0.0029645977748976
6.27,0.231663026096213,0.583135059713946,0.051800148887353,0.051800148887353,0.029645580385313,0.00289707645893654
6.28,0.227958884527553,0.571436621247423,0.0508310446964274,0.0508310446964274,0.0289703672310904,0.00283109211629801
6.29,0.224313967352352,0.559972835930838,0.0498800657350547,0.0498800657350547,0.0283105238102188,0.00276660976121015
6.3,0.220727327632959,0.548738996883641,0.0489468729838233,0.0489468729838233,0.0276657002649821,0.00270359520427476
6.31,0.217198033572171,0.537730491639815,0.0480311337643466,0.0480311337643466,0.0270355547014014,0.00264201503433963
6.32,0.21372516827116,0.526942800254031,0.0471325216206608,0.0471325216206608,0.0264197530079578,0.00258183660078356
6.33,0.210307829491258,0.516371493445784,0.0462507162028398,0.0462507162028398,0.0258179686784423,0.00252302799620451
6.34,0.20694512941956,0.506012230780767,0.0453854031527871,0.0453854031527871,0.0252298826388376,0.0024655580395019
6.35,0.203636194438273,0.495860758888718,0.0445362739921649,0.0445362739921649,0.0246551830781414,0.00240939625934396
6.36,0.200380164897749,0.485912909717017,0.0437030260124183,0.0437030260124183,0.0240935652830392,0.00235451287801146
6.37,0.19717619489315,0.476164598819312,0.0428853621668569,0.0428853621668569,0.0235447314763422,0.00230087879560915
6.38,0.194023452044685,0.466611823678475,0.0420829909647548,0.0420829909647548,0.0230083906591013,0.00224846557463658
6.39,0.190921117281358,0.457250662063195,0.0412956263674315,0.0412956263674315,0.0224842584563156,0.00219724542491021
6.4,0.187868384628175,0.448077270417544,0.0405229876862766,0.0405229876862766,0.0219720569661536,0.00214719118882868
6.41,0.184864460996753,0.439087882282832,0.0397647994826816,0.0397647994826816,0.0214715146126052,0.00209827632697344
6.42,0.181908565979277,0.43027880675113,0.0390207914698433,0.0390207914698433,0.0209823660014889,0.00205047490403727
6.43,0.178999931645753,0.42164642694981,0.0382906984164044,0.0382906984164044,0.0205043517797363,0.00200376157507299
6.44,0.1761378023445,0.413187198556481,0.0375742600518959,0.0375742600518959,0.0200372184978797,0.00195811157205523
6.45,0.17332143450583,0.404897648343716,0.0368712209739482,0.0368712209739482,0.0195807184756695,0.00191350069074813
6.46,0.170550096448876,0.396774372752973,0.0361813305572381,0.0361813305572381,0.0191346096707514,0.00186990527787193
6.47,0.1678230681915,0.388814036497113,0.0355043428641383,0.0355043428641383,0.0186986555503318,0.00182730221856162
6.48,0.165139641263241,0.381013371190955,0.0348400165570384,0.0348400165570384,0.0182726249657655,0.00178566892411124
6.49,0.162499118521258,0.373369174009306,0.0341881148123063,0.0341881148123063,0.017856292029997,0.00174498331999697
6.5,0.159900813969213,0.365878306371898,0.0335484052358577,0.0335484052358577,0.0174494359977929,0.00170522383417295
6.51,0.157344052579051,0.358537692654714,0.0329206597803062,0.0329206597803062,0.0170518411486993,0.00166636938563349
6.52,0.154828170115628,0.351344318927153,0.0323046546636619,0.0323046546636619,0.0166632966726642,0.00162839937323566
6.53,0.152352512964143,0.344295231714536,0.0317001702895513,0.0317001702895513,0.0162835965582631,0.00159129366477626
6.54,0.149916437960335,0.337387536785434,0.0311069911689293,0.0311069911689293,0.0159125394834693,0.00155503258631751
6.55,0.147519312223385,0.330618397963306,0.0305249058432555,0.0305249058432555,0.0155499287089099,0.00151959691175561
6.56,0.145160512991496,0.323985035961997,0.0299537068091067,0.0299537068091067,0.0151955719735522,0.00148496785262682
6.57,0.142839427460103,0.317484727244577,0.0293931904442013,0.0293931904442013,0.0148492813927645,0.0014511270481456
6.58,0.140555452622664,0.311114802905077,0.0288431569348049,0.0288431569348049,0.0145108733586968,0.00141805655546946
6.59,0.138307995114004,0.304872647572655,0.0283034102044958,0.0283034102044958,0.0141801684429298,0.0013857388401854
6.6,0.136096471056157,0.298755698337747,0.0277737578442617,0.0277737578442617,0.0138569913013394,0.00135415676701298
6.61,0.133920305906677,0.29276144369975,0.0272540110439045,0.0272540110439045,0.0135411705811271,0.00132329359071893
6.62,0.131778934309374,0.286887422535822,0.0267439845247273,0.0267439845247273,0.0132325388299664,0.00129313294723862
6.63,0.129671799947433,0.281131223090358,0.0262434964734815,0.0262434964734815,0.012930932407217,0.00126365884499962
6.64,0.127598355398885,0.275490481984747,0.0257523684775486,0.0257523684775486,0.0126361913971612,0.00123485565644275
6.65,0.125558061994391,0.269962883246981,0.0252704254613344,0.0252704254613344,0.0123481595242136,0.00120670810973615
6.66,0.123550389677292,0.264546157360734,0.0247974956238535,0.0247974956238535,0.0120666840700622,0.00117920128067793
6.67,0.121574816865904,0.259238080333516,0.0243334103774803,0.0243334103774803,0.011791615792695,0.00115232058478319
6.68,0.119630830318014,0.254036472783519,0.0238780042878465,0.0238780042878465,0.0115228088472699,0.00112605176955111
6.69,0.117717924997537,0.248939199044777,0.0234311150148621,0.0234311150148621,0.011260120708786,0.0011003809069081
6.7,0.11583560394331,0.243944166290276,0.0229925832548399,0.0229925832548399,0.0110034120965145,0.00107529438582294
6.71,0.113983378139985,0.239049323672658,0.0225622526837027,0.0225622526837027,0.0107525469001509,0.00105077890509005
6.72,0.112160766390981,0.234252661482154,0.0221399699012518,0.0221399699012518,0.0105073921076468,0.00102682146627698
6.73,0.110367295193472,0.229552210321416,0.0217255843764793,0.0217255843764793,0.0102678177346858,0.00100340936683251
6.74,0.108602498615369,0.224946040296893,0.0213189483939023,0.0213189483939023,0.0100336967557634,0.000980530193351556
6.75,0.106865918174278,0.220432260226431,0.0209199170009008,0.0209199170009008,0.00980490503683714,0.000958171814993436
6.76,0.105157102718381,0.216009016862771,0.0205283479560416,0.0205283479560416,0.00958132126950853,0.000936322377049932
6.77,0.10347560830923,0.211674494132616,0.0201441016783676,0.0201441016783676,0.00936282690670396,0.000914970294659767
6.78,0.101820998106416,0.207426912390966,0.0197670411976361,0.0197670411976361,0.00914930609981942,0.000894104246666158
6.79,0.100192842254074,0.203264527690407,0.0193970321054881,0.0193970321054881,0.0089406456372961,0.000873713169614193
6.8,0.0985907177692104,0.199185631065062,0.0190339425075307,0.0190339425075307,0.008736734884594,0.000853786251884833
6.81,0.0970142084318122,0.195188547828899,0.0186776429763153,0.0186776429763153,0.00853746572553214,0.000834312927962452
6.82,0.0954629046767145,0.191271636888121,0.0183280065051963,0.0183280065051963,0.00834273250496389,0.000815282872832862
6.83,0.0939364034871961,0.187433290067341,0.0179849084630516,0.0179849084630516,0.00815243197275719,0.000796685996508854
6.84,0.092434308290277,0.183671931449278,0.0176482265498513,0.0176482265498513,0.00796646322904998,0.000778512438680346
6.85,0.0909562288536896,0.179986016727701,0.0173178407530567,0.0173178407530567,0.00778472767075178,0.000760752563486328
6.86,0.0895017811844975,0.176374032573341,0.0169936333048345,0.0169936333048345,0.00760712893926296,0.000743396954405786
6.87,0.0880705874293353,0.172834496012538,0.0166754886400724,0.0166754886400724,0.00743357286938421,0.000726436409264955
6.88,0.0866622757762428,0.169365953818335,0.0163632933551785,0.0163632933551785,0.00726396743938886,0.000709861935358187
6.89,0.0852764803580698,0.165966981913797,0.0160569361676528,0.0160569361676528,0.00709822272223172,0.000693664744679912
6.9,0.0839128411574246,0.162636184787299,0.0157563078764142,0.0157563078764142,0.00693625083786862,0.000677836249265115
6.91,0.0825710039131424,0.159372194919533,0.0154613013228688,0.0154613013228688,0.00677796590666121,0.000662368056635884
6.92,0.0812506200282492,0.15617367222202,0.0151718113527079,0.0151718113527079,0.00662328400384244,0.000647251965351606
6.93,0.0799513464793974,0.153039303486876,0.0148877347784196,0.0148877347784196,0.00647212311501853,0.000632479960660457
6.94,0.0786728457277494,0.149967801847622,0.0146089703425015,0.0146089703425015,0.00632440309268387,0.000618044210249873
6.95,0.0774147856312857,0.146957906250804,0.0143354186813617,0.0143354186813617,0.00618004561372574,0.000603937060093749
6.96,0.0761768393585159,0.144008380938214,0.0140669822898958,0.0140669822898958,0.00603897413789635,0.000590151030394184
6.97,0.0749586853035682,0.141118014939499,0.0138035654867245,0.0138035654867245,0.00590111386723018,0.000576678811615583
6.98,0.0737600070026375,0.138285621574943,0.0135450743800837,0.0135450743800837,0.00576639170638512,0.000563513260609043
6.99,0.0725804930517691,0.135510037968227,0.0132914168343506,0.0132914168343506,0.00563473622388634,0.000550647396824973
7,0.0714198370259569,0.132790124568963,0.0130425024371975,0.0130425024371975,0.00550607761425236,0.000538074398611898
7.01,0.0702777373995348,0.130124764684796,0.0127982424673589,0.0127982424673589,0.00538034766098329,0.00052578759959954
7.02,0.0691538974678419,0.127512864022907,0.0125585498630017,0.0125585498630017,0.00525747970039148,0.000513780485164216
7.03,0.0680480252701389,0.124953350240699,0.0123233391906875,0.0123233391906875,0.00513740858625559,0.000502046688974694
7.04,0.0669598335137585,0.122445172505507,0.0120925266149152,0.0120925266149152,0.00502007065527922,0.000490579989616688
7.05,0.0658890394994666,0.119987301063127,0.0118660298682324,0.0118660298682324,0.0049054036933357,0.000479374307294175
7.06,0.0648353650480188,0.117578726815011,0.0116437682219076,0.0116437682219076,0.00479334690248139,0.000468423700605806
7.07,0.0637985364278905,0.11521846090394,0.0114256624571493,0.0114256624571493,0.00468384086871981,0.0004577223633947
7.08,0.0627782842841615,0.112905534308005,0.0112116348368642,0.0112116348368642,0.00457682753049951,0.000447264621669939
7.09,0.0617743435685394,0.110638997442733,0.011001609077944,0.011001609077944,0.00447225014792906,0.000437044930598141
7.1,0.0607864534705005,0.108417919771198,0.0107955103240694,0.0107955103240694,0.00437005327269284,0.000427057871563519
7.11,0.0598143573495324,0.106241389421948,0.010593265119024,0.010593265119024,0.00427018271865157,0.000417298149294859
7.12,0.0588578026684596,0.104108512814598,0.0103948013805065,0.0103948013805065,0.0041725855331121,0.000407760589057889
7.13,0.0579165409278355,0.102018414292932,0.0102000483744333,0.0102000483744333,0.00407720996875123,0.000398440133911578
7.14,0.0569903276013826,0.099970235765366,0.0100089366897213,0.0100089366897213,0.00398400545617848,0.000389331842026864
7.15,0.0560789220724664,0.0979631363526254,0.00982139821354256,0.00982139821354256,0.00389292257712364,0.000380430884066444
7.16,0.055182087571583,0.0959962920424815,0.00963736610704203,0.00963736610704203,0.00380391303823446,0.000371732540624182
7.17,0.0542995911148485,0.0940688953514217,0.009456774781509,0.009456774781509,0.00371692964547092,0.000363232199722827
7.18,0.0534312034434699,0.0921801549931028,0.00927955987499459,0.00927955987499459,0.00363192627908227,0.000354925354368673
7.19,0.0525766989641846,0.0903292955534546,0.00910565822936651,0.00910565822936651,0.00354885786915373,0.000346807600161895
7.2,0.0517358556906527,0.0885155571723017,0.00893500786779291,0.00893500786779291,0.00346768037170985,0.000338874632961275
7.21,0.0509084551857857,0.086738195231371,0.00876754797264759,0.00876754797264759,0.00338835074536177,0.000331122246602089
7.22,0.050094282504997,0.0849964800485567,0.00860321886382816,0.00860321886382816,0.00331082692848608,0.00032354633066594
7.23,0.049293126140361,0.08328969657832,0.0084419619774801,0.0084419619774801,0.00323506781692323,0.000316142868301364
7.24,0.0485047779656634,0.081617144118096,0.00828371984511847,0.00828371984511847,0.00316103324218349,0.000308907934094033
7.25,0.0477290331823316,0.0799781360205918,0.00812843607314035,0.00812843607314035,0.00308868395014911,0.000301837691985453
7.26,0.0469656902662289,0.0783719994118542,0.00797605532272038,0.00797605532272038,0.00301798158026124,0.000294928393239032
7.27,0.046214550915299,0.0767980749149939,0.0078265232900824,0.0078265232900824,0.00294888864518064,0.000288176374452448
7.28,0.0454754199980483,0.07525571637945,0.00767978668714,0.00767978668714,0.0028813685109114,0.000281578055615264
7.29,0.0447481055028522,0.0737442906156868,0.00753579322249939,0.00753579322249939,0.00281538537737707,0.00027512993821076
7.3,0.0440324184880703,0.0722631771352107,0.00739449158281728,0.00739449158281728,0.00275090425943898,0.000268828603360965
7.31,0.0433281730329612,0.0708117678958036,0.00725583141450782,0.00725583141450782,0.00268789096834665,0.000262670710013931
7.32,0.0426351861893809,0.0693894670518651,0.0071197633057914,0.0071197633057914,0.00262631209361043,0.00025665299317225
7.33,0.0419532779342538,0.0679956907097639,0.00698623876907939,0.00698623876907939,0.0025661349852868,0.000250772262161916
7.34,0.0412822711228035,0.0666298666880961,0.00685521022368831,0.00685521022368831,0.00250732773666692,0.000245025398940581
7.35,0.0406219914425319,0.0652914342827519,0.00672663097887735,0.00672663097887735,0.00244985916735926,0.000239409356444328
7.36,0.0399722673679333,0.0639798440366961,0.00660045521720316,0.00660045521720316,0.00239369880675732,0.000233921156972076
7.37,0.0393329301159334,0.0626945575143651,0.00647663797818593,0.00647663797818593,0.00233881687788365,0.000228557890606757
7.38,0.03870381360204,0.0614350470805904,0.00635513514228113,0.00635513514228113,0.00228518428160178,0.000223316713672442
7.39,0.0380847543971956,0.060200795683956,0.00623590341515089,0.00623590341515089,0.00223277258118731,0.000218194847226582
7.4,0.0374755916853191,0.058991296644502,0.00611890031222969,0.00611890031222969,0.00218155398725049,0.000213189575586574
7.41,0.0368761672215271,0.0578060534456856,0.00600408414357874,0.00600408414357874,0.0021315013430018,0.000208298244889866
7.42,0.0362863252910223,0.0566445795305167,0.00589141399902357,0.00589141399902357,0.00208258810985307,0.000203518261686843
7.43,0.0357059126686402,0.0555063981017814,0.00578084973356975,0.00578084973356975,0.00203478835334634,0.000198847091565743
7.44,0.0351347785790422,0.0543910419262736,0.00567235195309133,0.00567235195309133,0.00198807672940303,0.000194282257808873
7.45,0.0345727746575444,0.0532980531429532,0.00556588200028696,0.00556588200028696,0.00194242847088614,0.000189821340079422
7.46,0.0340197549115746,0.052226983074953,0.00546140194089879,0.00546140194089879,0.00189781937446838,0.000185461973138157
7.47,0.033475575682743,0.0511773920453552,0.00535887455018903,0.00535887455018903,0.00185422578779916,0.000181201845589345
7.48,0.0329400956095219,0.0501488491966653,0.0052582632996696,0.0052582632996696,0.00181162459696383,0.000177038698655213
7.49,0.0324131755905203,0.0491409323139051,0.00515953234407989,0.00515953234407989,0.00176999321422827,0.000172970324978308
7.5,0.0318946787483465,0.0481532276512558,0.00506264650860815,0.00506264650860815,0.00172930956606259,0.000168994567451131
7.51,0.031384470394048,0.0471853297621777,0.00496757127635194,0.00496757127635194,0.00168955208143738,0.000165109318072397
7.52,0.0308824179921209,0.0462368413329378,0.00487427277601311,0.00487427277601311,0.00165069968038642,0.000161312516829347
7.53,0.0303883911260777,0.0453073730194764,0.0047827177698229,0.0047827177698229,0.00161273176282979,0.000157602150605495
7.54,0.0299022614645662,0.0443965432875469,0.00469287364169305,0.00469287364169305,0.00157562819765135,0.000153976252113242
7.55,0.0294239027280299,0.0435039782560609,0.00460470838558834,0.00460470838558834,0.00153936931202493,0.000150432898850791
7.56,0.0289531906559017,0.0426293115435766,0.00451819059411687,0.00451819059411687,0.00150393588098349,0.000146970212082804
7.57,0.0284900029743218,0.0417721841178665,0.00443328944733356,0.00443328944733356,0.00146930911722569,0.000143586355844267
7.58,0.0280342193643722,0.0409322441485018,0.00434997470175322,0.00434997470175322,0.00143547066115461,0.000140279535967033
7.59,0.0275857214308186,0.0401091468623953,0.00426821667956907,0.00426821667956907,0.00140240257114316,0.000137047999128522
7.6,0.0271443926713524,0.0393025544022404,0.00418798625807302,0.00418798625807302,0.00137008731402114,0.000133890031922083
7.61,0.0267101184463245,0.0385121356877906,0.00410925485927374,0.00410925485927374,0.00133850775577885,0.000130803959948512
7.62,0.0262827859489627,0.0377375662799216,0.00403199443970902,0.00403199443970902,0.00130764715248236,0.000127788146928264
7.63,0.0258622841760657,0.0369785282474204,0.00395617748044872,0.00395617748044872,0.00127748914139555,0.000124840993833861
7.64,0.0254485038991655,0.0362347100364452,0.00388177697728465,0.00388177697728465,0.00124801773230432,0.000121960938042065
7.65,0.0250413376361508,0.0355058063426058,0.00380876643110402,0.00380876643110402,0.0012192172990383,0.000119146452505344
7.66,0.024640679623344,0.0347915179856083,0.00373711983844294,0.00373711983844294,0.00119107257118554,0.000116396044942205
7.67,0.024246425788025,0.0340915517864154,0.0036668116822167,0.0036668116822167,0.00116356862599585,0.000113708257045956
7.68,0.0238584737213943,0.0334056204468702,0.00359781692262334,0.00359781692262334,0.0011366908804685,0.000111081663711485
7.69,0.0234767226519679,0.0327334424317351,0.00353011098821751,0.00353011098821751,0.00111042508362,0.000108514872279643
7.7,0.0231010734193981,0.0320747418530964,0.00346366976715122,0.00346366976715122,0.00108475730892794,0.000106006521798825
7.71,0.0227314284487127,0.0314292483570883,0.00339846959857853,0.00339846959857853,0.00105967394694689,0.000103555282303365
