mstar,z5_withAGN,z5_withAGN_q16,z5_withAGN_q84,z7_withAGN,z7_withAGN_q16,z7_withAGN_q84,z10_withAGN,z10_withAGN_q16,z10_withAGN_q84,z5_withoutAGN,z5_withoutAGN_q16,z5_withoutAGN_q84,z7_withoutAGN,z7_withoutAGN_q16,z7_withoutAGN_q84,z10_withoutAGN,z10_withoutAGN_q16,z10_withoutAGN_q84
5.72,-2.71204639682456,-3.41655628943433,-2.01912906689447,-3.27479629370548,-4.23682134922871,-2.33069523814302,-2.75346511689851,-4.6311047166119,-0.959685800507775,-2.88799574607766,-3.56734062531519,-2.20853792356625,-2.50449890749088,-3.1961983274632,-1.80922308032927,-2.13394931815196,-4.50987829197698,0.252643774203046
5.73,-2.701932499236,-3.40455402901486,-2.01132456075821,-3.26295662131629,-4.22205381365241,-2.32142894855957,-2.74284482270104,-4.61559659307709,-0.952899702720881,-2.87750480706519,-3.55484912442179,-2.1997860462116,-2.49495645906409,-3.18428304593636,-1.80165708052495,-2.12500577999845,-4.49291507218974,0.253557011167171
5.74,-2.69227600720464,-3.39227235796669,-2.00333398628981,-3.25096877693921,-4.20728627807611,-2.31216265897612,-2.73255414022506,-4.59987807458926,-0.947801137655102,-2.86701386805272,-3.5423576235284,-2.19103416885694,-2.48553650829296,-3.17228835108188,-1.79430866192471,-2.11567912998501,-4.47702690806431,0.254470248131296
5.75,-2.68216167293772,-3.38002226412118,-1.99534341182141,-3.23924847291153,-4.19261582132448,-2.30300864543949,-2.72224143621748,-4.58415116813699,-0.942752024738887,-2.85646763427867,-3.52986612263501,-2.18228229150229,-2.47595496179276,-3.16064070076037,-1.78702716450646,-2.10609760682032,-4.46113874393887,0.255383485095421
5.76,-2.67217521254897,-3.3678024795994,-1.98768290700316,-3.22746230987772,-4.17784134631408,-2.29385839401192,-2.71190119687314,-4.56897130823326,-0.938600148933094,-2.84588712880094,-3.51729927153956,-2.17356029267836,-2.4663390718932,-3.14899305043886,-1.7797456670882,-2.09671550609524,-4.44525057981343,0.256296722059546
5.77,-2.66207608250245,-3.35557812029014,-1.97997312544278,-3.21540922681992,-4.16306687130369,-2.28470814258435,-2.70115821593301,-4.55356409893782,-0.933892141524685,-2.83522452843354,-3.50470712101424,-2.1650687300301,-2.45675458238213,-3.13734540011736,-1.77246416966995,-2.08769917994469,-4.429362415688,0.257243491689048
5.78,-2.65217533771713,-3.34342557468194,-1.97184013203017,-3.20335614376212,-4.14829239629329,-2.27555789115679,-2.69027255076347,-4.538055975403,-0.928074230829102,-2.82475521480114,-3.49228050924165,-2.15657716738185,-2.44713797393901,-3.12569774979585,-1.7651826722517,-2.07837252993125,-4.41347425156256,0.258840749562431
5.79,-2.64202968488932,-3.33122791688627,-1.96370713861756,-3.19130306070431,-4.1335179212829,-2.26640763972922,-2.67920633496088,-4.52254785186819,-0.922256320133521,-2.81389932769874,-3.47952281996359,-2.1480856047336,-2.4377017685034,-3.11397313387672,-1.75749323698858,-2.06904587991782,-4.39758608743712,0.259763036582293
5.8,-2.63211990836791,-3.31904866976448,-1.95569808012657,-3.17969298956298,-4.11874344627251,-2.25713729229129,-2.66844755964673,-4.50703972833337,-0.916438409437939,-2.80323672733134,-3.46693066943827,-2.13944253482676,-2.42851826780703,-3.10240244915284,-1.75025635229475,-2.06028683593221,-4.3818721280839,0.260685323602155
5.81,-2.62259283324622,-3.30663479232235,-1.94792821814662,-3.1683573864713,-4.10396897126211,-2.24767238459703,-2.65789386601075,-4.49153160479855,-0.910620498742356,-2.79266332172367,-3.45433851891295,-2.1309712735483,-2.4193827146518,-3.09080231470595,-1.74253673326505,-2.05198977751826,-4.3665099204276,0.261607610622017
5.82,-2.61306575812453,-3.2945986224781,-1.93990124091294,-3.15613624766528,-4.08919449625172,-2.23839839423539,-2.64770691622275,-4.47591834271624,-0.905152040825573,-2.78219231175709,-3.44174636838763,-2.12233342307919,-2.41024716149658,-3.07913244138159,-1.73505345842851,-2.0435454987221,-4.3510555292726,0.262949834515184
5.83,-2.60338029288927,-3.28248331238829,-1.93187426367927,-3.14391510885926,-4.07442002124132,-2.22920782181594,-2.6367003302922,-4.45915662092999,-0.900041290476626,-2.77155158599608,-3.4291542178623,-2.11382101831061,-2.40062026429142,-3.06745949818832,-1.72776641629489,-2.03455513061389,-4.33498975176383,0.266082019278411
5.84,-2.59334905308042,-3.27029485992956,-1.9238472864456,-3.13175636132448,-4.05964554623093,-2.22026449497335,-2.62631922257239,-4.44227586190568,-0.894930540127679,-2.76091086023507,-3.41655376680752,-2.10556394869177,-2.39092552841747,-3.05614759071096,-1.72038928599508,-2.02550078913987,-4.31976919818415,0.26837825392719
5.85,-2.58335264102372,-3.25839021186025,-1.91582030921193,-3.12006429871679,-4.04487107122053,-2.21124022712326,-2.61551369167479,-4.42539510288138,-0.887882577156759,-2.75026977308102,-3.40383790850446,-2.09727549384614,-2.38123079254353,-3.04488552667119,-1.71274826615806,-2.01569820382856,-4.30501350297003,0.270476396690735
5.86,-2.57384144886227,-3.24650989474595,-1.90779333197826,-3.1079365504632,-4.03016958700198,-2.20202644909983,-2.6050824930246,-4.40851434385707,-0.882452505726458,-2.73962940871304,-3.3911220502014,-2.08885154892061,-2.37145987178524,-3.03347182245567,-1.70546293583882,-2.00687158366844,-4.28919571260118,0.272209159076814
5.87,-2.56402523575408,-3.23481421729504,-1.89965704746802,-3.09565961258592,-4.01567006261155,-2.19320562830868,-2.59423586674655,-4.39174424775287,-0.877678795245671,-2.72898868295203,-3.37849523717073,-2.08042760399507,-2.36184132079563,-3.02150759306673,-1.69817234802379,-1.99866373915958,-4.27234399258868,0.274672682217825
5.88,-2.55406743361091,-3.22317309367837,-1.89151801335052,-3.08338267470863,-4.00120237107565,-2.18405537688111,-2.58362859813237,-4.37515739570814,-0.872442839075759,-2.71875272401474,-3.36572424824465,-2.07200365906953,-2.35214658492169,-3.00984629719294,-1.69089227520036,-1.99061694968415,-4.25549227257618,0.27677082498137
5.89,-2.54426490179443,-3.21116700221083,-1.88347536926379,-3.07115111128306,-3.98671957308274,-2.17490512545354,-2.57263907349526,-4.35807252108675,-0.867605409444747,-2.70814649366329,-3.35297447529223,-2.06357971414399,-2.34245184904774,-2.99870487590215,-1.68360694488112,-1.98177540331656,-4.23870444618276,0.278868967744915
5.9,-2.53391615172156,-3.19916091074328,-1.87544602031105,-3.05916326690598,-3.97203743867245,-2.16575487402598,-2.56165624513239,-4.34099130775985,-0.862767979813735,-2.69748136827408,-3.34041440728034,-2.05515576921845,-2.33286490697183,-2.98756345461136,-1.67628800939128,-1.97293385694897,-4.22281628205732,0.28096711050846
5.91,-2.52386516108067,-3.18709044700986,-1.86735004916458,-3.0471754225289,-3.95694115811232,-2.15660462259841,-2.55075648277113,-4.32411054873555,-0.857930550182724,-2.687258090624,-3.32820757460853,-2.04618685295458,-2.32330656276038,-2.97610973797448,-1.66867888453582,-1.96409231058138,-4.20692811793189,0.283065253272004
5.92,-2.51424988164861,-3.17497644774286,-1.85945242028184,-3.03518757815183,-3.94184487755219,-2.14745437117084,-2.540013501831,-4.30729464956962,-0.853093120551712,-2.67675987949375,-3.31570266489107,-2.03769529030633,-2.31351424531834,-2.96422882427169,-1.66106975968037,-1.95502665966605,-4.19103995380645,0.285163396035549
5.93,-2.50427925299745,-3.16286244847585,-1.85160449134256,-3.02319973377475,-3.92674859699206,-2.13830411974327,-2.52921596643284,-4.29157254708553,-0.848255690920701,-2.66614498362465,-3.30298842530735,-2.02920372765808,-2.30372192787629,-2.95275372382634,-1.65346063482491,-1.94589467398049,-4.17515178968101,0.287261538799094
5.94,-2.49454431757911,-3.15113654487311,-1.84401133088144,-3.0113552945855,-3.9119355665501,-2.12915386831571,-2.51852753995073,-4.27523410080124,-0.842871712017569,-2.65541674407634,-3.29054772699587,-2.02071216500982,-2.29397816967801,-2.94118546713252,-1.64585150996945,-1.93676268829493,-4.15939777773578,0.289359681562639
5.95,-2.48480938216078,-3.13913045340556,-1.83632649779262,-2.99975183199053,-3.8971680309738,-2.12000361688814,-2.5077845590106,-4.2595851018023,-0.836912884372631,-2.64444265939464,-3.27767544729858,-2.01227091011173,-2.28428343380407,-2.93004884615317,-1.63845619411808,-1.92763070260938,-4.14483663564643,0.291457824326184
5.96,-2.47507444674245,-3.12712436193802,-1.82861785696287,-2.98814836939556,-3.8824004953975,-2.11083467575419,-2.49702775626264,-4.24393610280336,-0.829458988653148,-2.63349061593883,-3.26484570655618,-2.00372903971332,-2.27458869793012,-2.91833032078757,-1.63154805097645,-1.91860538206726,-4.13027549355709,0.293555967089729
5.97,-2.46502686946065,-3.1152433258428,-1.82090921613313,-2.97654490680059,-3.8675773710958,-2.10135328927543,-2.48629859713033,-4.22828710380442,-0.822005092933664,-2.62282549054962,-3.25213146697246,-1.99523747706507,-2.26489396205618,-2.90663347144705,-1.62420499636292,-1.90977876190714,-4.11480658067979,0.295654109853274
5.98,-2.45486277894188,-3.10355533898914,-1.81320057530339,-2.96485293510236,-3.85249102558613,-2.09187190279666,-2.47499877865379,-4.21112920086727,-0.816190018621992,-2.61216036516041,-3.23941722738874,-1.98674591441682,-2.25519922618223,-2.89548637606283,-1.61652953147992,-1.90095214174702,-4.09775500552498,0.298035879693675
5.99,-2.4449928383728,-3.09168349324469,-1.80549193447365,-2.95294166426064,-3.83772768832098,-2.0823905163179,-2.46357004544897,-4.19381138057191,-0.810930499336049,-2.60140794853773,-3.2270244126115,-1.97825435176857,-2.24550449030829,-2.88463564652092,-1.60901618084732,-1.8921255215869,-4.08070343037018,0.300581320868776
6,-2.43489649905239,-3.07917980610951,-1.79778329364391,-2.94130720492367,-3.82263290963478,-2.07296809068531,-2.45297110799238,-4.17742619601901,-0.805670980050105,-2.59065924805886,-3.21482770307948,-1.96980351805168,-2.23581339634485,-2.87381882234372,-1.60142177308953,-1.88329890142678,-4.06393464080296,0.303416024178956
6.01,-2.42480324215161,-3.06717172532153,-1.79007465281417,-2.92927613483286,-3.80734498782428,-2.06377751826586,-2.4426347164246,-4.16189848997783,-0.801943418931993,-2.58007039141228,-3.2024955084065,-1.96152744256415,-2.22629764507321,-2.86300199816651,-1.59382736533173,-1.87447228126666,-4.04804647667752,0.306281303592257
6.02,-2.41479697826129,-3.05528696284439,-1.78236601198443,-2.917495510203,-3.79271325596966,-2.05458694584641,-2.43175450273546,-4.14637078393665,-0.796489300089483,-2.56949986360358,-3.18990335788118,-1.95315965575307,-2.21678276563945,-2.85141586915072,-1.58633707956941,-1.86564566110655,-4.03153723328522,0.309146583005557
6.03,-2.40519276769035,-3.04340220036726,-1.77465737115469,-2.90536553506861,-3.77761876789641,-2.0451992461742,-2.42093555427914,-4.13084307789547,-0.79077877743194,-2.55883473821437,-3.17721238850316,-1.94472540497512,-2.20794720387072,-2.84006033553163,-1.57904803628238,-1.85681904094643,-4.01405818763485,0.312011862418858
6.04,-2.39559575515784,-3.03151743789012,-1.76694873032495,-2.89311288477366,-3.76252427982316,-2.03580537298892,-2.40998859697935,-4.11531537185429,-0.785029863022024,-2.54813434859327,-3.16415403349981,-1.93646987474143,-2.19884607645294,-2.82862798418013,-1.57175899299536,-1.84798798962372,-3.99760842407968,0.314877141832158
6.05,-2.38577149218378,-3.01963267541299,-1.7592400894952,-2.88103393642877,-3.74742979174992,-2.02677588559681,-2.39947817679301,-4.09978766581311,-0.780591650187767,-2.5374556192538,-3.15181158557344,-1.92792830846442,-2.18959810940706,-2.81745670837324,-1.56425745526357,-1.83916580062619,-3.98154264657091,0.317742421245459
6.06,-2.37606650970693,-3.00774791293585,-1.75148777486273,-2.86896117638919,-3.73211344286529,-2.01776658871308,-2.38871940147886,-4.08420732432861,-0.774332551895971,-2.52681489349278,-3.1392364787435,-1.91922859220104,-2.18005566098028,-2.8059102755693,-1.55673145712365,-1.83033918046607,-3.96547686906214,0.320607700658759
6.07,-2.36634654811531,-2.99586315045871,-1.74343453424645,-2.85688841634962,-3.71702772500222,-2.00848916573365,-2.37796062616471,-4.06701535679766,-0.769309362597809,-2.51617416773177,-3.12634950022764,-1.91043593369703,-2.1705132125535,-2.79406703473226,-1.54920545898372,-1.81975994922445,-3.94941109155338,0.32281176938328
6.08,-2.35605196444909,-2.98379600069304,-1.73538129363016,-2.84481565631004,-3.70214632753018,-1.99889624980011,-2.36704875159503,-4.05061001938323,-0.764796271987403,-2.50553344197076,-3.11358263948532,-1.90189118928583,-2.16092182000521,-2.78222379389523,-1.5416794608438,-1.81150584198025,-3.93334531404461,0.324132191652053
6.09,-2.34606591134039,-2.97158378210726,-1.72732805301388,-2.83274289627046,-3.68705183945693,-1.98930333386656,-2.35557216055941,-4.03381136691054,-0.758666451539518,-2.49490868065687,-3.10075571985623,-1.89334644487462,-2.15096702449656,-2.77059250906224,-1.53429767278511,-1.80276113050184,-3.91727953653584,0.326035732619784
6.1,-2.33673403307819,-2.95948322183624,-1.71978503533607,-2.82067013623088,-3.67195735138369,-1.97971041793302,-2.34444301951559,-4.01689064557854,-0.753075787190673,-2.4843458194808,-3.08792880022713,-1.8848471626378,-2.14165639869785,-2.75914276122709,-1.52662746456395,-1.7925689963121,-3.90121375902707,0.328581173794885
6.11,-2.32714421767478,-2.94765311867507,-1.71180664956558,-2.80932651058628,-3.65741909459273,-1.97011750199947,-2.33416419409551,-4.00021406196516,-0.746406810643746,-2.47378295830473,-3.07537947609332,-1.87635559998955,-2.13234341884637,-2.74785449126629,-1.51910146642403,-1.78250102331155,-3.8851479815183,0.329424999041921
6.12,-2.31703915576592,-2.93591842768034,-1.70400853585214,-2.79782800336428,-3.642527129063,-1.96065438750667,-2.32388536867542,-3.9832648402503,-0.74027699019586,-2.46335226817093,-3.06289430699307,-1.86786403734129,-2.12280097041958,-2.73649529300351,-1.5115754682841,-1.77416407974809,-3.86908220400953,0.330933685640944
6.13,-2.30693409385705,-2.9241837366856,-1.69663105508669,-2.7862076375764,-3.62726822823639,-1.95156496641022,-2.31340797427982,-3.96661675701978,-0.734414267457709,-2.45265723595259,-3.05040913789282,-1.85948003675342,-2.11341595802663,-2.72472132186239,-1.50404947014418,-1.76582713618462,-3.85301642650076,0.334078866934477
6.14,-2.29710504087015,-2.91244904569087,-1.68921952547172,-2.77508892175579,-3.61200932740978,-1.94268194925335,-2.30260704302738,-3.94981810454709,-0.729062659540247,-2.44209437477652,-3.03792396879257,-1.85105421197135,-2.10391732543746,-2.71294735072128,-1.49636320420975,-1.75749019262115,-3.83695064899199,0.335870227740199
6.15,-2.28745356132464,-2.9006715649142,-1.6812444442436,-2.76263719254973,-3.59703306169893,-1.93379893209648,-2.29189042365152,-3.9330194520744,-0.724417329401673,-2.43153151360045,-3.02543879969232,-1.84251264569435,-2.09457209592091,-2.70117337958016,-1.48830767423898,-1.74872191215278,-3.82006429191287,0.337047047838112
6.16,-2.27780208177913,-2.88863772598826,-1.67313502761832,-2.75029402671506,-3.58265771509546,-1.92491591493961,-2.28048056221547,-3.91622079960171,-0.719761154713582,-2.42096865242438,-3.01295363059207,-1.83397107941734,-2.08496012671184,-2.68954671151462,-1.48049605032036,-1.74014589243548,-3.80452886202354,0.33978591882533
6.17,-2.26815060223363,-2.8769863457982,-1.66482566512122,-2.73868033565019,-3.56828236849198,-1.91603289778274,-2.2694988591709,-3.89854570816443,-0.715012105109837,-2.41017894887771,-3.00045965928047,-1.82542951314033,-2.07534815750277,-2.67796874043639,-1.47332254472484,-1.72954452003989,-3.78875331646569,0.343467294894201
6.18,-2.25817336414717,-2.86496957459017,-1.65651630262413,-2.72703507734228,-3.55390702188851,-1.90714988062587,-2.25888426839584,-3.88189031168012,-0.710263055506091,-2.39980960638684,-2.98796937757195,-1.81688794686333,-2.0657361882937,-2.66639076935815,-1.46636643694627,-1.71897269105156,-3.77268753895692,0.345263660799766
6.19,-2.24816700151788,-2.85324600073308,-1.64870026214908,-2.71496154011871,-3.53940957082056,-1.89834721471577,-2.24753545308177,-3.86582484218364,-0.705514005902346,-2.38924337789082,-2.97515520901057,-1.80834638058632,-2.05612421908463,-2.65481279827992,-1.45889348130463,-1.70919744232202,-3.75662176144815,0.347230681024663
6.2,-2.23814280361337,-2.84136123825594,-1.64100520834899,-2.70278252901949,-3.52424479615556,-1.88938384631214,-2.23660088438596,-3.84902618971095,-0.70048059433124,-2.3784699978483,-2.96234104044919,-1.79980481430931,-2.04674614438547,-2.64323482720169,-1.45155230651646,-1.70109379006853,-3.73993671777956,0.349031175418628
6.21,-2.22811860570887,-2.82947647577881,-1.63339395687489,-2.69081446567159,-3.50908002149057,-1.88050082915527,-2.2249862400712,-3.83222753723826,-0.694999258315737,-2.36815434654403,-2.95006320526151,-1.79128196439425,-2.03718042065425,-2.6317556573977,-1.44431637056549,-1.69299013781505,-3.72307484428949,0.350831669812593
6.22,-2.2186109536048,-2.81759171330167,-1.62541887564677,-2.67874092844803,-3.49391524682557,-1.8716178119984,-2.21413065826032,-3.81545885588135,-0.689892411615065,-2.35759148536796,-2.93764219126957,-1.78294841085878,-2.02751785849738,-2.61994999661539,-1.43703703523841,-1.68488648556156,-3.7071286703538,0.352632164206558
6.23,-2.20911333151934,-2.80570695082454,-1.61831340152983,-2.66702556085037,-3.47885148386004,-1.86273479484153,-2.20239840431665,-3.7991922856477,-0.68470203647341,-2.34702862419189,-2.9246222555025,-1.77445684821052,-2.01785529634051,-2.60841679311953,-1.42925862697646,-1.67678283330807,-3.69118249641811,0.354673595310169
6.24,-2.19913411212977,-2.79345855399983,-1.60994434985909,-2.65486568459601,-3.46410122969987,-1.85385177768466,-2.19136114690772,-3.7824931889409,-0.678747139421279,-2.33628417496765,-2.91151626553675,-1.76596528556227,-2.0082915892982,-2.59696763900886,-1.42148021871452,-1.66867918105459,-3.67387715195036,0.358026982400933
6.25,-2.18977167102781,-2.78097987942542,-1.60171680715375,-2.64334030854055,-3.44941120397754,-1.8449687605278,-2.18118881687742,-3.76503292734749,-0.674182997901524,-2.32562026561763,-2.89882466177854,-1.75747372291402,-1.99874914087141,-2.58558506478135,-1.41373749246509,-1.6605755288011,-3.65846867724039,0.359862992757395
6.26,-2.18010084078204,-2.76868110085815,-1.59435827129997,-2.63181493248509,-3.4347211782552,-1.83582365960303,-2.17066353176981,-3.74823427487481,-0.666387056849574,-2.31474404127566,-2.88608946812403,-1.74895511202599,-1.98924293718401,-2.57441429442628,-1.40621149432516,-1.65238644510867,-3.64306020253041,0.360131899965951
6.27,-2.17043001053628,-2.75740650144059,-1.58707625413672,-2.62008241061806,-3.42003115253287,-1.82719557120598,-2.15990443693523,-3.73153456927442,-0.661641221896466,-2.30423106321011,-2.87345267769915,-1.74025495714475,-1.97977799838653,-2.56262017667685,-1.39868549618524,-1.64234168739376,-3.62739780067536,0.361634636176382
6.28,-2.16043216061144,-2.74603950883845,-1.57979423697346,-2.60830888935158,-3.40534112681054,-1.81831090564899,-2.14870012568068,-3.71529990007955,-0.657117630716117,-2.29349623571218,-2.86106739863672,-1.73155480226352,-1.9704554457214,-2.55119450263359,-1.39115949804531,-1.63268288591087,-3.61145162673967,0.363435130570347
6.29,-2.15022850240309,-2.73439377257257,-1.57191107980094,-2.59639924358319,-3.39065110108821,-1.80943669190032,-2.1382358303309,-3.69874997620049,-0.652594039535769,-2.28309351686374,-2.84875823189371,-1.72293071781625,-1.96103660506371,-2.53972186845551,-1.38363349990539,-1.62440578855732,-3.59550545280398,0.365152313449498
6.3,-2.13997234203362,-2.72221591311981,-1.56409499612548,-2.58439052020643,-3.37596107536588,-1.80055367474345,-2.12673671959155,-3.68203186695425,-0.647885401471807,-2.27284587596636,-2.83608762845467,-1.71438915153924,-1.95113267700834,-2.52796762342755,-1.37610750176547,-1.61573301754091,-3.57955927886829,0.366364854265404
6.31,-2.13010047425022,-2.71015208418544,-1.55657063391983,-2.57239520763641,-3.36127104964355,-1.79167065758658,-2.11604116853128,-3.66659589249493,-0.642625882185864,-2.26205945564169,-2.82350840508226,-1.70584758526223,-1.94185119428213,-2.516254316888,-1.36868433038006,-1.60587877577551,-3.5636131049326,0.368780409984257
6.32,-2.1199549720467,-2.69831443902999,-1.54904627171417,-2.56038266925391,-3.34658102392122,-1.78278764042972,-2.10506667101641,-3.65098278216432,-0.637366362899921,-2.25174115716073,-2.81102233692804,-1.69730601898522,-1.93268348185425,-2.50454101034846,-1.36147075545969,-1.59547771829083,-3.54766693099691,0.370637108146206
6.33,-2.11034480231061,-2.68649244093434,-1.54146006630104,-2.54836554842856,-3.33189099819889,-1.77390462327285,-2.09368996571833,-3.63443110077821,-0.632106843613978,-2.24138748390791,-2.79853626877381,-1.68876445270822,-1.92351576942636,-2.49282770380891,-1.35354969916874,-1.58686329267768,-3.53170087632539,0.372437602540171
6.34,-2.10027793908363,-2.67450916099706,-1.5334022703167,-2.5363556266994,-3.31766694992588,-1.76501126817428,-2.08280990741329,-3.61763613184839,-0.625622442880593,-2.23102509817786,-2.78578497682701,-1.68022288643121,-1.91434805699848,-2.48114323210644,-1.34600350920577,-1.57824886706452,-3.51563509881662,0.374238096934136
6.35,-2.09050952045466,-2.66286077848318,-1.52573647204685,-2.52434690332264,-3.30315032928199,-1.75580177854618,-2.07226791706791,-3.60128002910273,-0.6178497152307,-2.22033928098579,-2.77307949062217,-1.6716813201542,-1.90518034457059,-2.46956526102821,-1.33847751106585,-1.56781253064444,-3.49956932130785,0.3760385913281
6.36,-2.08078647941441,-2.65110098389161,-1.51814399719097,-2.51233817994588,-3.28815049803668,-1.74686314656707,-2.06189970781025,-3.58542254652057,-0.61132728535609,-2.20971142890297,-2.76037400441732,-1.66357066393893,-1.8958456546285,-2.45768778419027,-1.33147792448151,-1.55849609585362,-3.48350354379908,0.377839085722065
