wave,flux
39103.16,1.47720949432466e-20
39151.555,1.43298012004532e-20
39199.95,1.4650489693465e-20
39248.345,1.44845648890315e-20
39296.74,1.4547473023403e-20
39345.135,1.38661726933925e-20
39393.53,1.37690817721952e-20
39441.925,1.36419212051957e-20
39490.32,1.36950195842394e-20
39538.715,1.34383681300491e-20
39587.11,1.30153508721878e-20
39635.505,1.19274755880858e-20
39683.9,8.48554923287473e-21
39696.5506817031,8.8763013831756e-21
39699.8637805328,8.97861525164177e-21
39703.1768793625,9.08092058199678e-21
39706.4899781922,9.18321737566721e-21
39709.8030770219,9.28550563407715e-21
39713.1161758516,9.38778535865068e-21
39716.4292746813,9.49005655081063e-21
39719.7423735109,9.59231921198108e-21
39723.0554723406,9.69457334358611e-21
39726.3685711703,9.79681894704731e-21
39729.68167,9.89905602378624e-21
39732.295,9.97969330830018e-21
39732.9947688297,1.00117582178911e-20
39736.3078676594,1.01635638508509e-20
39739.6209664891,1.03153568272217e-20
39742.9340653188,1.04671371491129e-20
39746.2471641485,1.06189048186375e-20
39749.5602629782,1.07706598379011e-20
39752.8733618078,1.09224022090148e-20
39756.1864606375,1.1074131934086e-20
39759.4995594672,1.12258490152222e-20
39762.8126582969,1.13775534545309e-20
39780.69,1.21959261578815e-20
39829.085,1.30787764263377e-20
39877.48,1.31110937430067e-20
39925.875,1.34644863432915e-20
39974.27,1.30396034854414e-20
40022.665,1.35322746437083e-20
40071.06,1.37156008248897e-20
40119.455,1.32529900941122e-20
40167.85,1.35425835474818e-20
40216.245,1.35378549866039e-20
40264.64,1.36090222872172e-20
40313.035,1.36491767958577e-20
40361.43,1.34140464175756e-20
40409.825,1.31936877090253e-20
40458.22,1.3108412626723e-20
40506.615,1.33301039712675e-20
40555.01,1.31304524594442e-20
40603.405,1.30617217105773e-20
40651.8,1.25825315437196e-20
40700.195,1.29031501995601e-20
40748.59,1.30172456783688e-20
40796.985,1.27673571169129e-20
40845.38,1.31125128583758e-20
40893.775,1.26321501479712e-20
40942.17,1.30397437122499e-20
40990.565,1.26040847892695e-20
41038.96,1.28939109760915e-20
41087.355,1.28863198731075e-20
41135.75,1.26563580837738e-20
41184.145,1.26561372161554e-20
41232.54,1.24902704582756e-20
41280.935,1.28507641625987e-20
41329.33,1.24276863056206e-20
41377.725,1.23528866014449e-20
41426.12,1.25881260977956e-20
41474.515,1.24989176239166e-20
41522.91,1.19759314287867e-20
41571.305,1.19413509468593e-20
41619.7,1.16698909135717e-20
41668.095,1.19232979401877e-20
41716.49,1.18858955043956e-20
41764.885,1.17096214932946e-20
41813.28,1.19801580218267e-20
41861.675,1.14385940140917e-20
41910.07,1.13361049086114e-20
41958.465,1.02247947909061e-20
41976.2786765281,8.93278486501617e-21
41979.7820428753,8.67875337741458e-21
41983.2854092225,8.42474308878429e-21
41986.7887755697,8.17075399558951e-21
41990.2921419168,7.91678609429444e-21
41993.795508264,7.66283938135704e-21
41997.2988746112,7.40891385324772e-21
42000.8022409584,7.1550095064307e-21
42004.3056073056,6.90112633737016e-21
42006.86,6.71602706842155e-21
42007.8089736528,6.77339486405137e-21
42011.31234,6.98517076930101e-21
42014.8157063472,7.19692901507658e-21
42018.3190726944,7.40866960432276e-21
42021.8224390416,7.62039253998683e-21
42025.3258053888,7.83209782501087e-21
42028.829171736,8.04378546233437e-21
42032.3325380832,8.25545545490201e-21
