wave,flux
47814.26,2.13992390896917e-21
47862.655,2.15286796282169e-21
47911.05,2.14510156648828e-21
47956.4907842781,2.14056588840353e-21
47959.445,2.14027116176131e-21
47960.4932628503,2.13990401124725e-21
47964.4957414225,2.13850223049021e-21
47968.4982199946,2.13710056670229e-21
47972.5006985668,2.13569901986391e-21
47976.503177139,2.13429758995558e-21
47980.5056557112,2.13289627695781e-21
47984.5081342834,2.13149508085109e-21
47988.5106128556,2.1300940016159e-21
47992.5130914278,2.12869303923276e-21
47996.51557,2.12729219368218e-21
48000.5180485722,2.12589146494467e-21
48004.5205271444,2.12449085300077e-21
48007.84,2.12332933803275e-21
48008.5230057166,2.12344926686689e-21
48012.5254842888,2.12415202696763e-21
48016.527962861,2.12485472848648e-21
48020.5304414332,2.12555737143318e-21
48024.5329200053,2.12625995581752e-21
48028.5353985775,2.12696248164925e-21
48032.5378771497,2.12766494893812e-21
48036.5403557219,2.12836735769391e-21
48056.235,2.13182278638346e-21
48104.63,2.11877499238036e-21
48153.025,2.12482213130726e-21
48201.42,2.11712805563912e-21
48249.815,2.07799505723788e-21
48298.21,2.08948576860101e-21
48346.605,2.09800871709031e-21
48395,2.03515243108697e-21
48420.1151005378,2.04486251822566e-21
48424.156273484,2.04642446008452e-21
48428.1974464303,2.04798627159907e-21
48432.2386193765,2.04954795279104e-21
48436.2797923227,2.0511095036822e-21
48440.3209652689,2.05267092429425e-21
48443.395,2.05385857667858e-21
48444.3621382152,2.05400895015199e-21
48448.4033111614,2.05463725104284e-21
48452.4444841076,2.0552654995281e-21
48456.4856570538,2.05589369561653e-21
48460.52683,2.05652183931686e-21
48464.5680029462,2.05714993063782e-21
48468.6091758925,2.05777796958816e-21
48472.6503488387,2.05840595617661e-21
48476.6915217849,2.05903389041189e-21
48480.7326947311,2.05966177230272e-21
48484.7738676773,2.06028960185786e-21
48488.8150406236,2.06091737908601e-21
48491.79,2.06137949161172e-21
48492.8562135698,2.06065087451007e-21
48496.897386516,2.05788940837264e-21
48500.9385594622,2.05512817233441e-21
48540.185,2.02832398634319e-21
48588.58,1.99145764167659e-21
48636.975,2.0642879636682e-21
48685.37,2.04964509783702e-21
48733.765,2.04496241496606e-21
48782.16,2.01721497501825e-21
48830.555,2.04313199029005e-21
48878.95,2.02915633604208e-21
48927.345,2.0236767645333e-21
48975.74,2.04186353089845e-21
49024.135,2.02831944167888e-21
49072.53,2.00978583615364e-21
49120.925,2.00813570832615e-21
49169.32,1.98693855096082e-21
49217.715,2.00471814550544e-21
49266.11,2.00959311871422e-21
49314.505,2.00447243730049e-21
49362.9,1.97826489857006e-21
49411.295,1.99651324754516e-21
49459.69,1.9779105119138e-21
49508.085,1.99609941374211e-21
49556.48,1.99081001371101e-21
49604.875,1.97230848447817e-21
49653.27,1.96150653948482e-21
49701.665,1.97068744264401e-21
49750.06,1.95949210219749e-21
49798.455,1.95851637692394e-21
49846.85,1.94349702401303e-21
49895.245,1.93259433774437e-21
49943.64,1.96360621558764e-21
49992.035,1.89255137432241e-21
50040.43,1.83562935268012e-21
50088.825,1.91071609872728e-21
50137.22,1.92505550954398e-21
50185.615,1.85330650352104e-21
50234.01,1.88050136228968e-21
50282.405,1.87677891081918e-21
50330.8,1.87534637484841e-21
50379.195,1.84662809270965e-21
50427.59,1.86026701441858e-21
50475.985,1.85766437613911e-21
50524.38,1.8693981324147e-21
50572.775,1.80237247932784e-21
50621.17,1.84986008530081e-21
50669.565,1.80935461335778e-21
50717.96,1.84782308906885e-21
